id	darija	loan_words_list
21407	kantsenna fik t nezel taman dial de5la lhad la piscine	piscine
21512	sir khoud cridi mn lbanka	cridi, lbanka
21521	sir ferre9 3lihoum l fanid	fanid
21597	kantsenna fik t dir chi regime 3la 7e99ou tri9o	regime
21667	sir tsower 3la 9bl l passpor	passpor
21747	kantsenna fik t jerreb had restora	restora
21944	kantsenna fik t 7essen men ljouda dial restora dialek	restora
21947	kantsenna fik t charji liya tilifouni mora ma tasali men charje	charji, tilifouni, charje
22053	khlini nsift lih message	message
22140	kantsenna fik t 3dded liya ch7al ba9i men simana ou nd5el ne9ra	simana
22295	mabghitich t tfawdni 3la dak restora li baghi tbi3 lyouma	restora
22352	bla matched taxi	taxi
22353	bla matched tobis	tobis
22372	bla mat7awel takhoud cridi mn lbanka	cridi, lbanka
22725	bla ma tdir regime lyouma	regime
22726	bla ma t9t3 lia kika	kika
22834	ana tarkb 3la pikala	pikala
22921	ewa khssara kon fakart fiha simana fayta	simana
22928	simana jaya inchaalh ntla9aw	simana
22986	sf hta nji bi pikala	pikala
23042	chkon li3ndo l code tl9anoun ljina2i	code
23084	wa 9ila simana jaya rebama	simana
23268	simana 7sboh	simana
23303	dima mkalmi	mkalmi
23571	sift liya compte dyalk	compte
23691	nmra dylk	nmra
23769	kif dima la routine	routine
23795	nti ki xi film dyl lkhli3	film
23851	wdima sport kif dima	sport
23871	pikala ghalya bdk taman	pikala
23880	xadit taxi sghira	taxi
23882	ana wyha f taxi	taxi
23904	wjib tomobil bzrba	tomobil
23926	ndiro sport m3a 6	sport
23941	ana f partma wdoz	partma
24001	sawab lih tomobil	tomobil
24102	goliya 3tini nmra dylo	nmra
24109	khalit lih message	message
24117	nhawl nsift fhd simana	simana
24138	ghi maslak message	message
24180	nmra dyalou	nmra
24360	mol taxi kaytsana	taxi
24368	3andna match gheda	match
24388	wghadi ntrini wnji	ntrini
24392	rah kayna ksida tmak	ksida
24432	ila mafhmch daba fabor	fabor
24491	ajo nl3bo chi match fl3chiya	match
24504	hit fabor kay hars lbabor	fabor, babor
24514	ghyr hwa lforma dyalo tkon fiha sima zaida chwia	lforma, sima
24516	ola oslti lchy drja ktar fiha sima	sima
24520	ola diawl lbit ktar fihom sima format drjat tkon zaida 3la lakhra	sima
24527	khoya adyri sima hriyra	sima
24591	hadi hiya tomobil li b5ayt	tomobil
24641	takhfid makaynch had simana	simana
24778	t 9der tchouf liya wach kayn chi solde flproduiyat tendif had simana 	solde, produiyat, simana
24797	tan5tarou chi iila ntfrejou fiha fchi film rani mwejed lista dial lfilmat	film, lista, filmat
24824	simana jaya 5anmchi ndir wa7ed l3amaliya 3la 3eyni	simana
24839	koula 3am kanchri tilifoun jdid	tilifoun
24840	simana jaya nawin nktachfou chamal kolo dial lblad	simana
24890	baghi n7el chi compte flbanka	compte, lbanka
24894	5anmchi nched taxi bach nchi lmatar ntlega lrajli	taxi
24906	chher ou ana 5edam fwa7ed projet fla5ar nseb 3liya wa7ed lberhouch	projet
24967	ah fkertini lahila simana li fatet dert ski ou te7t ou t9esse7t chwiya	simana, ski
24980	kanden pizza walakin nti klitiha lbare7 oula chi sandwich 7ssen	pizza, sandwich
24983	5assna chi blassa kaybi3ou fiha pizza ou sanwichat ahhhh tekert hadak snack yallah 7el 9rib lina	pizza, sanwichat, snack
24986	safi yallah nmchiw lahadak restora li 7elouh jdid 7da l9awss ana 5ana5oud ghir 3assir	restora
24994	kanden ghir chlada bach nb9a mtebe3 regime rani 5ladit	regime
24995	msian bghitina nmchiw lhadak restora li kay3jbek dial dkchi dialhom si7iy	restora
25001	ah a lalla mer7ba kaynin bezzaf dial lblayss walakin siri lmarchi howa a9rab wa7ed walakin chedi taxi 7ssen	blayss, marchi, taxi
25002	achno ngoul lmoul taxi bach yweselni lih	taxi
25006	n9edrou nchoufou fchi site 3ka chi restora	site, restora
25068	drari nmchiw lyouma lcinema ntfrejou fchi film	cinema, film
25069	ina film bach nkjawbouk	film
25070	wa bayna film dial l5li3 a5ir wa7ed li kolchi baghi ytfrej fih kolchi	film
25081	5anmchi simana jaya lnew york 3la 9bel l5edma	simana
25092	5anb9a wa7ed simana b7alokak tahiya m7eda flwra9i	simana
25093	wa5a tfoutha 3endek 5arama ou 5atb9a fhad lhotel wa5a ghir t5roj ya ima ched lcar kaynin li kayweslou lih dirikt oula taxi ra tgoulih ghir smiya ra yweslek	lhotel, lcar, dirikt, taxi
25173	5anmchi ndir sport wa ch7al 5lid wlit	sport
25189	bghit n3rf wach kayn chi taxi 9rib	taxi
25193	3fak t9der t3tini code dial lwifi 	code
25295	l9aw liya lboliss tilifoun li kan mchfour	lboliss, tilifoun
25314	nsit lcode dial tilifouni	lcode, tilifouni
25332	9herni regime bghit ghir imta nrje3 nakoul dkchi li malfou	regime
25386	had simana 3ndi 3amra	simana
25419	bghit nbda nl3b lgolf	lgolf
25429	ch7al t9il had taxi	taxi
25466	dima lay7 tilifouni makanjweb 3la lmessage ghir bseta ou stin kchifa	tilifouni, lmessage
25467	tilifoun 5rej 3la bnadem	tilifoun
25530	bch7al had sac 	sac
25559	ness sa3a ou ana kantsna f taxi	taxi
25643	khassk tdir regime	regime
25649	hade simana ou ana mrewe7	simana
25739	wa safi 7eme9tina bhad restora safi lyouma nmchiw lih	restora
25808	had simana 3titha gha lmakla d zn9a	simana
25810	achmn sac f hadou dialk	sac
25897	had l film moufid	film
25898	had l film moumil	film
25899	had film kid7k	film
25901	had l film ki3ssb	film
25903	khass nchri wahd lktab dial maths	maths
25909	khali bda projet jdid	projet
26013	9lit lbtat li chritha gbila frit	frit
26023	segt ta segt ou ma3amerni ma dert chi ksida l7amdolah	ksida
26066	glt lbanka 5eda twejed liya mn lcompte wa7ed 3echrin melyoun	lbanka, lcompte
26072	sir nchet asa7bi tfrej fchi match ftiran sir cinema nit tbdel ljew	match, tiran, cinema
26158	ness dial chher reb3a 5ant7rer walakin ghir simana	simana
26171	ta7 liya tilifouni flb7eer	tilifouni
26176	9leb msian 3la chi tilifoun maykoun fih l3ayb	tilifoun
26182	fda7ni wa7ed weld l7ram mora ma hacka liya tilifouni	hacka, tilifouni
26244	dwert m3ah bach yne9i liya tilifoun	tilifoun
26264	charji liya tilifouni 3afak	charji, tilifouni
26272	5asser liya tilifoun mora matla7 liya flma	tilifoun
26326	simana jaya ra 5aynezlou l2atmina chwiya dial l5edra	simana
26329	simana ou ana kan5dem fla5ar lachit	simana
26379	tfa liya tilifouni	tilifouni
26396	molpisri kola sba7 kayfterni fabor	pisri, fabor
26398	krina partma 3elb7er	partma
26400	simana jaya 5aygoul tbib lmra wach 5atwled weld ou bent	simana
26401	glt lwalid ychri liya pikala ila jebt msina	pikala
26414	5anmchi nchri liya biro n5dem fih ou ana merta7	biro
26416	kayna 3dawa mabin mirikan ou chinwa	mirikan, chinwa
26515	5anchri chi tilifoun 9dim ma3endich flouss	tilifoun
26536	К'eyet lbolis	lbolis
26605	kola simana kan7et terf dial lfllouss bach nwejed l5lass dial l9raya dial wladi	simana
26655	fe9t sba7 bekri mchit ntrini	ntrini
26664	3ndi lista dial nass n3yt lihoum	lista
26667	zdt smitk f lista	lista
26678	tchawfna bezzaf had simana	simana
26845	dima kanmchi 3end lbanka ntcheka 7it dima 3endi chi mochkil fl7sab diali	lbanka
26868	ghatkoun 3asifa simana jaya	simana
26881	mar7ba a lalla wach 5assek taxi	taxi
26945	saybt lista dial dkchi li aykhssni nchri	lista
26954	kikhss t7et frachk itchemch merra f simana	simana
26969	3ndak tnsa rendez vous li 3ndk m3a tbib had simana	rendez vous, simana
27010	zadni w7da fabor	fabor
27028	sd9at lia had kika 3la mzinatha	kika
27054	lista twiiila b ktret maydar	lista
27059	ta7 mn deuzieme etage ou matra lih walou	deuzieme, etage
27067	khass nsift email l patron diali	email, patron
27103	3tani tbib fanid ou siro ou ta7alil	fanid, siro
27141	hada a5ir match tle3bou m3ana	match
27151	had lmatch machi b7al ayi match hada ra kitfrejou fih lmlayn	lmatch, match
27152	tmarki fih tl3eb fih msian rak 3aref y9der yjik chi contra nadi mn berra ewa bynou liya 7ennet idikom	tmarki, contra
27159	hada match 7yat oula mout rakom 3arfin had l9adiya	match
27160	ya ima nreb7ou l5arim dialna ou ndiw lcoupa oula n5essrou ou b9aw ntoma simana ou katsme3ou lhdra oulme3your	lcoupa, simana
27179	safi match zwin a drari daba 3edna pilantiyat maknach m3ewlin 3la hadchi walakin ma3lich	match, pilantiyat
27196	kan match s3ib 9aym 3la jouz2iyat mouhima	match
27208	darou bezzaf dial l2a5bar kigoulou hada a5ir match lik m3a lfer9a wach hadchi s7i7 	match
27321	sport khassou se7a ou l mental	sport, mental
27323	khassni darore nbda ntrini welit fisa3 kanskhf	ntrini
27326	ch7al mab9it tfrjt f chi film ou 3jbni	film
27351	rkbt f taxi ou ch7al kan mjehed lmosi9a	taxi
27407	kigoulk t9da dissir ikoun sghir machi kbir	dissir
27417	nare 3la nihaya ch7al khayba darou l had l film	film
27424	3ndi khmssa dial mti7anat had simana	simana
27460	anmchi l banka nchouf ila bghaw i3tiwnk crГ©dit	banka, credit
27488	hade simana bach dert l 3amalya	simana
27492	5aykoun match s3ib ded l5arim dialna kantmenaw nfer7ou ljomhor dialna	match
27502	5erjou chi 2e5bar kigoulou 5aykoun hada match l2i3tizal dialk 	match
27513	kima l3am kolo ou ljomhor kiji kola match ou kanfer7ohom kemlouha had lmatch	match, lmatch
27520	had lmatch 5aytferjo fih lmlayn ewa fr7ohom ou matnsawch lprima li 5atjikom ou chi contra men berra 3lach la	lmatch, prima, contra
27550	walakin 5daw credit mn lbanka bach ychriwha	credit, lbanka
27585	mn dima ou ana bagha nbda chi sport	sport
27623	moul lmktaba dryef bezzaf ou koul mera nakhoud mn 3ndou chi 7aja ki3tini ktab zayd fabor	fabor
27678	sm7 lia nmra ghalta	nmra
27744	b9ina zouj simanat fhad l7ala	simanat
27775	dk simana l9it wa7d lmoucha myta f zn9a	simana
27781	bghit nt3lm l piano	piano
27813	baha houa moul had restora	restora
27814	katjibna naklou fabor	fabor
27824	maghankounch hna wa7d jouj simanat	simanat
27856	welaw kisaybou dissir ou lkhodra bla w9t	dissir
27897	drt lista dial l akhta2 li makhassch n3awdhoum had l3am	lista
27978	bghit n3awd ntfrj f had l film	film
27988	sayebt lista dial nass khass ndwi m3ahoum	lista
27989	saybt lista dial lblayss khass nmchi lihoum	lista, lblayss
27990	jbt 9r3a dial fanid	fanid
27995	hade simana mabat f dar	simana
27999	fach anrj3 lkhdma anbda routine jdid	routine
28012	n9ss sowt chwia f tlfaza	tlfaza
28048	lkora hia achhar sport fl3alam	sport
28069	chnahoua akhyab film tfrjti fih 	film
28169	kheliw lia 7e9i mn l kika	kika
28398	mchit liha simana lfayta	simana
28588	b9a chad tilifoun rak ghadi t3war	tilifoun
28692	b9aw chadini sbitar chi simana l7amdolah mchit lme5zen	sbitar, simana
28698	mora simana safi 5rejt men sbitar	simana, sbitar
28784	tilifoun li y5rej nmchi nchrih lik	tilifoun
28942	t2etert simana ou ana knbki	simana
28960	mora chi tlata dial simanat rje3t lfranssa 3la 9bel l5edma	simanat
29005	5tar fin 5atbni la piscine	la piscine
29006	ra makaynach blassa la piscine	la piscine
29033	ra men gbila ou galess kisoni tilifoun sir jaweb	kisoni, tilifoun
29059	5anmchi n5rej floussi mn lbanka	lbanka
29060	li kigoulou had lbanka fiha lmachakil bezzaf	lbanka
29125	5anstalem l5elssa dialek simana jaya	simana
29145	3zel tilifoun li 3jbek 5anchrih lik 3la 7sabi	tilifoun
29178	ila bghiti t3ref ina tilifoun 7ssen 9aren ch7al kola wa7ed kiched dial charge	tilifoun, charge
29280	3jbni had sac ktr mn li chft lbar7	sac
29309	5anmchiw simana jaya ntsel9ou jbel toub9al	simana
29342	dewla kat3ti chiforat dial taxi de3m 7it lmazout tzad fih	chiforat, taxi, lmazout
29368	simana jaya 5anchedou lwert	simana
29377	5wit la piscine bach maytwese5ch lma	piscine
29379	7et dak tilifoun ou sir te9ra	tilifoun
29481	fayt li sayg had tomobil	tomobil
29540	rani knt tafi tilifoun	tilifoun
29648	d5ya kat5rej tamarin dial maths	maths
29656	5an7der lwa7ed tournowa dial lgolf	tournowa, lgolf
29669	l5bar dial lksida 5laha mkte2ba	lksida
29897	hadi fabor	fabor
29954	maghanmchich f taxi	taxi
29987	kantsana taxi	taxi
29988	makayna ta taxi hna	taxi
30136	lkhar d simana hada	simana
30262	achnou kayn fdak sac	sac
30268	achnou kat9raw f la fac	fac
30410	ghatmchi m3aya f tomobil	tomobil
30432	dkhalna simana lfayta	simana
30434	lkouzina kbira	lkouzina
30555	kaysift message wimchi	message
30967	jib liya lbaliza mn tomobil	lbaliza, tomobil
30981	mal9itch taxi	taxi
30982	bchhal ba3ti tomobil	tomobil
30983	bchhal chriti tomobil	tomobil
31000	bghit nghsal tomobil	tomobil
31246	ila chi hed kteb awla sswl b anglais anjwb b anglais	anglais, anglais
31248	ila chi hed kteb awla sswl b francais anjwb b francais	francais, francais
31253	aghlabia kaydwiw bi anglais	anglais
31450	dwaz m3ak had nmra dyal telefon	nmra, telefon
31601	makraht chi pizza daba	pizza
31616	khasna chi match	match
31978	wach kayn chi film kayhder 3la hadchi	film
32032	mchit dawazt ghir wahd simana	simana
32262	3a9li mbloki	mbloki
32488	mchiti l la fac	fac
32512	kayen chi match lyoum	match
32653	mxaw simana li fat	simana
32710	l match ghadi ibda daba	match
32870	mchat dir sport	sport
32907	safi 2ejlouha tal simana jaya	simana
33095	simana kamla wana tal3a habta	simana
33129	3tawni ladrisa dyalou	ladrisa
33482	jab liya tilifoun	tilifoun
33861	kent kandir ghir sport rak d3afity bzaf	sport
34035	khasek tbdel tomobil	tomobil
34053	sift lia nmra dyalk	nmra
34081	b9a dir sport	sport
34128	kheli had sport lmalih	sport
34283	chefrou lia sac	sac
34290	wach macheftouch sac dyali	sac
34298	cheddit taxi sghira	taxi
34320	kanhezhoum f tomobil	tomobil
34585	simana kamla gals fdar	simana
34731	had lkouzina katebghi zrana wsber	lkouzina
34841	wach 3endek chi film jdid	film
34982	sh3li tlfaza bzrba	tlfaza
35044	dikor li fih wa3r bzaf	dikor
35109	ghir nmchiw nshdo taxi	taxi
35186	ma3rt mal tilifon kayt9t3	tilifon
35245	fash katsb shta kanshdo taxi	taxi
35285	had lkado lik	lkado
35340	wash 3dk nmra diyalo	nmra
35467	ash na hiya nmra diyalk	nmra
35555	ghadi nbda ntrini men ghda	ntrini
35566	wer9a jatek men lbanka	lbanka
35793	tfechouli rwayd dyal tomobil	rwayd, tomobil
36205	sir chouflia taxi	taxi
36297	khsrat lik tomobil	tomobil
36584	tomobil 3amra	tomobil
36670	mafia maydkhel lkouzina	lkouzina
36697	bach ghadi nakhed taxi	taxi
36767	magahntsanawch tal simana jaya	simana
36786	ys7abli jebti chi sac	sac
36788	hadchi jebtou lkouzina	lkouzina
36792	dima diri sebba b tobis	tobis
36821	l3ers ghandirou men hna ljouj d simanat	simanat
37305	kayna daba f taxi	taxi
37317	khlit saki f taxi	saki, taxi
37318	tomobil ba9a jdida	tomobil
37332	tal ghda wndeclariw 3en lbolis	ndeclariw, lbolis
37343	darori ymchi l7mam mra f simana	simana
37352	aji 3endi na3tihalk fabor	fabor
37547	yalah n9albou 3la taxi	taxi
37621	machadch reseau	reseau
37734	ghadi ntghyb simana jaya	simana
37815	bghit nakhod kado	kado
37962	hada howa lkado diyal bsh	lkado
38083	tanta bghitek f lkouzina	lkouzina
38454	simana hadi bach sala cheher	simana
38499	hasl fblassa mafihash rizo	blassa, rizo
38500	ana mazal wa9f had lbanka	lbanka
38699	l9ina nmra diyal bnt khtha	nmra
39175	khdina tomobil	tomobil
39226	fouti 3lik lkouzina	lkouzina
39352	jity bogos	bogos
39436	hzit hwayji wkhrjt kan9lb 3la shi taxi	taxi
39438	shdit taxi hit lblassa b3ida shwiya	taxi, lblassa
39584	bant lina w93at shi ksida khayba	ksida
39586	nari 3la ksida khayba	ksida
39761	axmn projet hadak	projet
39835	bslama hetal simana jaya	simana
39836	choukran madame	madame
39885	simana kamla ou hwa gals f dar	simana
39975	tlfaza momilla had sa3a	tlfaza
40012	antfrj f tlfaza daba	tlfaza
40019	tlfaza mcha liha signal	tlfaza, signal
40043	ghadi katl3b sport	sport
40060	heliya lbab dial tomobil	tomobil
40061	rkbi f tomobil	tomobil
40064	madame malk katbki	madame
40079	wax hwa li chra lik tomobil	tomobil
40092	khwa les compte kamlin	compte
40119	ghanoud ndir sport	sport
40125	d accord madame	d accord, madame
40176	khali chra lih piano	piano
40246	rah gelt lik ghadi ndir lik film dialk	film
40314	nti diri chi douche skhoun	douche
40326	ghanhz tГ©lГ©phone nktb lih message	telephone, message
40335	khewa koulchi khwa ga3 les compte	compte
40463	kandir sport f lburo	sport, lburo
40513	bghit nentej lih film	film
40537	safi n9dro ndiro film	film
40677	hena machi f film hindi	film
40769	hada film jedid	film
40838	madame mrhba bik 3dna	madame
41280	khetar la chambre li bghiti	chambre
41281	madame ana rah khasni nemchi	madame
41286	madame kheliha f lkhedma	madame
41405	kheti tel3i ntiya tomobil	tomobil
41717	lwe9t hwa lwe9t f had simana	simana
41776	ana ankhelsk f lkher dial simana	simana
41783	anbat ghir f tomobil	tomobil
41822	sedi 3lik lbab dial tomobil	tomobil
41922	tkhbat f tomobil li kant hedaha	tomobil
41986	imta douz had simana nthena menk	simana
42309	bghit nmchi l chambre diali	chambre
42328	chedi taxi b3da	taxi
42637	madame imta bghiti nchedou trik	madame
42685	ndirou sport nhar l7ad	sport
42760	drt ksida	ksida
42771	jib tomobil	tomobil
42784	drti sport	sport
42826	tilifon kaysoni	tilifon
42834	ransafr simana jaya	simana
42836	dir tilifon ytcharja	tilifon, ytcharja
42849	wach momkin nchof sac dyalk 	sac
42894	taht chajra 3la tomobil	tomobil
42901	ht tilifon	tilifon
42917	ranrkb tobis	tobis
42957	dber fchi pikala	pikala
42972	raha ana baghi ntrini	ntrini
43189	wbghit gha nmra dyal khok	nmra
43225	lmaskhot dar ksida	ksida
43329	rah film nadi	film
43408	la nta simana kolha ga3	simana
43626	match kan momti3	match
43646	gheda rah kayan match	match
43919	wld had siyida dak ksida chhal mn mra	ksida
44196	mol taxi na9it lih wdnoo mzyan	taxi
44231	koun kanet 3ndi tomobil	tomobil
44273	tra likom film hindi	film
44311	btata db kayna ghir dyal frigo makatjich zwina bezaf	frigo
44341	bghit nachriha o ndirha f frigo	frigo
44428	kant kan9lab 3la villa lkra fiha la piscine	villa, piscine
44462	ana derte regime o n9asste	regime
44527	hadi tomobila 9dima	tomobila
44543	ghadi ti7 cheta had simana	simana
44571	l3ris howa lli ghadi ikhalas transport	transport
44638	ghanrkab tomobil ila ghanmchi l3ars	tomobil
44650	zw9o tomobil dyal l3arsan	tomobil
45072	imta ghadi t rfed dik contra	contra
45133	khlini nsedd 3lia simana	simana
45153	khlini nch3l tlfaza	tlfaza
45188	imta ghadi t sdder dak dissir	dissir
45228	imta ghadi t rezervi fdak lotel had simana oula li moraha	rezervi, lotel, simana
45269	aji nbdaw chi film	film
45292	aji ntcharkou f chips	chips
45459	makyanch rizo bzaf dyal inwi	rizo
45654	madam m3ak babat wldak ghir thna	madam
45901	Mzyan tdir chi sport	sport
46209	wqaat wahd lksida	lksida
46252	bghit nakol kika	kika
46257	chaal tlfaza	tlfaza
46334	rdda ghadi ntrini	ntrini
46368	sogi tomobil	tomobil
46369	ghadi nl3b match	match
46389	3afak wrini had ladrisa 	ladrisa
46390	fin nqdr nlqa taxi 	taxi
46393	tilifoni qrib ytfa	tilifoni
46534	fin kaychdo tobis	tobis
46552	fina hiya tomobil dyali	tomobil
46563	khasna ndiro chi program	program
46588	3yet lbolis	lbolis
46606	simana jaya ghadin nkhaymo f jbal jib m3ak 7wayjk dyal berd	simana
46621	tomobila wa khesrat	tomobila
46627	blflous wla fabor	fabor
46637	khsrat liya tomobil	tomobil
46638	9yed nmra hna	nmra
46665	kayn chi film lyoma	film
46672	momkin nkhalas wla fabor	fabor
46711	fin kaychdo taxi	taxi
46712	fin momkin nl9a taxi sghir	taxi
46860	simana jaya nmchiw	simana
47053	wach fih lapisin	lapisin
47102	kifach ba3ti tomobil	tomobil
47123	achno nawi dir fl weekend	weekend
47167	rba7to fl match dyal bar7	match
47255	achmen film hadak	film
47286	harst tilifoni	tilifoni
47303	ntla9aw hda hadik restora	restora
47325	kn hdar b riffia w l'espaniya w darija w l'anglais	anglais
47326	kn hdar b l'anglais logha l3arabiya darija ou l'fransai	anglais, fransai
47330	kn hdar b l'anglais w darija w l'espaniya	anglais
47332	kn hdar b japoniya w l'anglais w darija	japoniya, anglais
47338	kn hdar b logha l3arabiya w russia w darija w l'anglais	anglais
47371	ghadin b9a hna 7tel simana jaya	simana
47387	ma ghadich nmchi 7tel simana jaya	simana
47436	fhamti dars dyal math lakhr	math
47560	ntoma li saknin f etage li foq mena	etage
47561	ntoma li saknin f etage li foq mni	etage
48026	chno galti mazal 3la tomobil	tomobil
48027	chra khok tomobil 	tomobil
48039	wach kol mra ghadi ichri chi tomobil	tomobil
48062	darori nbda ndir sport	sport
48065	darori n rkeb f chi taxi	taxi
48100	darori n ms7 had tlfaza	tlfaza
48224	rani knt bayn f tlfaza	tlfaza
48353	tfrji fchi film dl action	film, action
48381	kon kunti m3a chi taxi achnou ghadiri	taxi
48387	kenti rakba maa moul taxi	taxi
48388	3lach rkbti m3a taxi	taxi
48404	wx 3ndk sport	sport
48432	taxi lgharam nta	taxi
48448	wx 3ndk xi program	program
48502	rah lbolis f tri9	lbolis
48570	had l3chya ghantfrj f film	film
48694	tomobil mab9atch sal7a	tomobil
48700	lma7ta b3ida khasn taxi	taxi
48701	jib lml7a bakia lkbira	bakia
48790	jawbi f tilifoun dial dar	tilifoun
48804	khdam m3a lbolis	lbolis